[92106429, 0, 6, 12, 14, 236003, 236001, 11112, 1614314278]
[92107209, 13, 6, 4, 3, 239123, 239121, 11112, 1614314278]
[92107210, 10, 17, 16, 4, 239127, 239125, 11112, 1614314278]
[92107211, 10, 4, 13, 3, 239131, 239129, 11111, 1614314278]
[92107212, 17, 3, 14, 3, 239135, 239133, 11112, 1614314278]
[92107213, 18, 19, 17, 2, 239139, 239137, 11112, 1614314278]
[92107214, 11, 13, 15, 4, 239143, 239141, 11112, 1614314278]
[92107215, 2, 13, 16, 7, 239147, 239145, 11112, 1614314278]
[92107216, 10, 5, 18, 18, 239151, 239149, 11112, 1614314278]
[92107217, 1, 7, 16, 2, 239155, 239153, 11112, 1614314278]
['/', '/', '/', '/', '/', 240015, 239158, 11111, 1614314304]
[92107219, 12, 4, 1, 15, 239163, 239161, 11111, 1614314278]
[92107220, 9, 17, 19, 17, 239167, 239165, 11112, 1614314278]
['/', '/', '/', '/', '/', 240005, 239170, 11111, 1614314304]
[92107222, 0, 20, 7, 3, 239175, 239173, 11112, 1614314278]
[92107223, 5, 8, 7, 10, 239179, 239177, 11112, 1614314278]
[92107224, 5, 16, 10, 0, 239183, 239181, 11112, 1614314278]
[92107225, 11, 14, 0, 14, 239187, 239185, 11112, 1614314278]
[92107226, 14, 9, 14, 19, 239191, 239189, 11112, 1614314278]
[92107227, 0, 2, 0, 12, 239195, 239193, 11112, 1614314278]
[92107228, 15, 12, 20, 9, 239199, 239197, 11112, 1614314278]
[92107229, 13, 15, 5, 2, 239203, 239201, 11112, 1614314278]
[92107230, 16, 4, 8, 14, 239207, 239205, 11112, 1614314278]
[92107231, 15, 8, 12, 6, 239211, 239209, 11112, 1614314278]
[92107232, 0, 1, 4, 0, 239215, 239213, 11112, 1614314278]
[92107233, 8, 12, 5, 10, 239219, 239217, 11112, 1614314278]
[92107234, 5, 8, 1, 2, 239223, 239221, 11112, 1614314278]
[92107235, 15, 13, 13, 7, 239227, 239225, 11112, 1614314278]
[92107236, 11, 18, 12, 14, 239231, 239229, 11112, 1614314278]
[92107237, 15, 12, 10, 19, 239235, 239233, 11112, 1614314278]
[92107238, 12, 7, 9, 19, 239239, 239237, 11112, 1614314278]
[92107239, 8, 3, 14, 3, 239243, 239241, 11112, 1614314278]
[92107240, 17, 13, 16, 9, 239247, 239245, 11112, 1614314278]
[92107241, 6, 2, 2, 14, 239251, 239249, 11112, 1614314278]
[92107242, 1, 6, 10, 0, 239255, 239253, 11112, 1614314278]
[92107243, 12, 1, 1, 17, 239259, 239257, 11112, 1614314278]
[92107244, 7, 9, 19, 17, 239263, 239261, 11112, 1614314278]
['/', '/', '/', '/', '/', 240000, 239266, 11111, 1614314304]
[92107246, 12, 0, 10, 8, 239271, 239269, 11112, 1614314278]
[92107247, 16, 0, 19, 2, 239275, 239273, 11112, 1614314278]
[92107248, 14, 18, 4, 8, 239279, 239277, 11112, 1614314278]
[92107249, 7, 4, 10, 3, 239283, 239281, 11112, 1614314278]
[92107250, 17, 10, 14, 18, 239287, 239285, 11112, 1614314278]
[92107251, 2, 1, 13, 15, 239291, 239289, 11111, 1614314278]
[92107252, 16, 5, 7, 17, 239295, 239293, 11112, 1614314278]
[92107253, 19, 10, 7, 2, 239299, 239297, 11112, 1614314278]
['/', '/', '/', '/', '/', 240001, 239302, 11111, 1614314304]
[92107255, 1, 11, 13, 2, 239307, 239305, 11112, 1614314278]
[92107256, 17, 12, 8, 1, 239311, 239309, 11112, 1614314278]
[92107257, 10, 10, 3, 3, 239315, 239313, 11112, 1614314278]
[92107258, 7, 8, 5, 1, 239319, 239317, 11112, 1614314278]
[92107259, 19, 16, 18, 9, 239323, 239321, 11112, 1614314278]
[92107260, 14, 17, 13, 19, 239327, 239325, 11111, 1614314278]
[92107261, 16, 19, 4, 14, 239331, 239329, 11112, 1614314278]
[92107262, 19, 18, 7, 12, 239335, 239333, 11112, 1614314278]
[92107263, 11, 3, 5, 11, 239339, 239337, 11112, 1614314278]
[92107264, 2, 16, 15, 8, 239343, 239341, 11112, 1614314278]
['/', '/', '/', '/', '/', 240008, 239346, 11111, 1614314304]
[92107266, 2, 12, 16, 1, 239351, 239349, 11112, 1614314278]
[92107267, 17, 4, 1, 11, 239355, 239353, 11112, 1614314278]
[92107268, 10, 0, 11, 19, 239359, 239357, 11112, 1614314278]
[92107269, 13, 5, 10, 17, 239363, 239361, 11112, 1614314278]
[92107270, 14, 12, 5, 5, 239367, 239365, 11112, 1614314278]
[92107271, 8, 9, 4, 1, 239371, 239369, 11112, 1614314278]
[92107272, 20, 15, 14, 6, 239375, 239373, 11112, 1614314278]
[92107273, 16, 7, 10, 7, 239379, 239377, 11112, 1614314278]
[92107274, 11, 7, 16, 14, 239383, 239381, 11112, 1614314278]
[92107275, 7, 20, 2, 17, 239387, 239385, 11112, 1614314278]
[92107276, 3, 0, 18, 18, 239391, 239389, 11112, 1614314278]
['/', '/', '/', '/', '/', 240044, 239394, 11111, 1614314304]
[92107278, 1, 18, 13, 4, 239399, 239397, 11112, 1614314278]
[92107279, 5, 19, 19, 0, 239403, 239401, 11112, 1614314278]
[92107280, 14, 3, 2, 13, 239407, 239405, 11112, 1614314278]
[92107281, 3, 4, 19, 9, 239411, 239409, 11112, 1614314278]
[92107282, 6, 13, 19, 1, 239415, 239413, 11112, 1614314278]
['/', '/', '/', '/', '/', 240082, 239418, 11111, 1614314304]
[92107284, 7, 13, 14, 20, 239423, 239421, 11112, 1614314278]
[92107285, 0, 16, 12, 6, 239427, 239425, 11112, 1614314278]
[92107286, 8, 13, 12, 5, 239431, 239429, 11112, 1614314278]
[92107287, 10, 3, 14, 1, 239435, 239433, 11112, 1614314278]
['/', '/', '/', '/', '/', 240072, 239438, 11111, 1614314304]
[92107289, 20, 7, 12, 8, 239443, 239441, 11112, 1614314278]
[92107290, 15, 19, 2, 13, 239447, 239445, 11112, 1614314278]
[92107291, 10, 17, 14, 18, 239451, 239449, 11112, 1614314278]
[92107292, 20, 17, 17, 4, 239455, 239453, 11112, 1614314278]
[92107293, 20, 11, 11, 18, 239459, 239457, 11112, 1614314278]
[92107294, 8, 10, 10, 9, 239463, 239461, 11112, 1614314278]
[92107295, 4, 3, 10, 18, 239467, 239465, 11112, 1614314278]
[92107296, 6, 10, 12, 17, 239471, 239469, 11112, 1614314278]
[92107297, 13, 17, 17, 4, 239475, 239473, 11112, 1614314278]
[92107298, 17, 18, 6, 14, 239479, 239477, 11112, 1614314278]
[92107299, 19, 11, 12, 20, 239483, 239481, 11112, 1614314278]
[92107300, 3, 18, 19, 0, 239487, 239485, 11112, 1614314278]
[92107301, 8, 18, 2, 4, 239491, 239489, 11112, 1614314278]
[92107302, 9, 12, 3, 17, 239495, 239493, 11112, 1614314278]
[92107303, 15, 14, 15, 4, 239499, 239497, 11112, 1614314278]
[92107304, 9, 11, 18, 9, 239503, 239501, 11112, 1614314278]
[92107305, 5, 9, 14, 19, 239507, 239505, 11112, 1614314278]
[92107306, 10, 18, 19, 18, 239511, 239509, 11112, 1614314278]
[92107307, 3, 1, 13, 11, 239515, 239513, 11112, 1614314278]
[92107308, 8, 17, 4, 15, 239519, 239517, 11112, 1614314278]
[92107309, 0, 4, 2, 12, 239523, 239521, 11112, 1614314278]
[92107310, 7, 11, 5, 3, 239527, 239525, 11112, 1614314278]
[92107311, 1, 16, 7, 5, 239531, 239529, 11112, 1614314278]
[92107312, 18, 16, 8, 2, 239535, 239533, 11112, 1614314278]
[92107313, 10, 9, 13, 15, 239539, 239537, 11112, 1614314278]
[92107314, 6, 13, 9, 19, 239543, 239541, 11112, 1614314278]
[92107315, 6, 9, 11, 12, 239547, 239545, 11112, 1614314278]
[92107316, 6, 10, 12, 5, 239551, 239549, 11112, 1614314278]
[92107317, 2, 7, 13, 4, 239555, 239553, 11112, 1614314278]
[92107318, 12, 11, 13, 17, 239559, 239557, 11112, 1614314278]
[92107319, 7, 1, 4, 17, 239563, 239561, 11112, 1614314278]
[92107320, 10, 11, 19, 3, 239567, 239565, 11112, 1614314278]
[92107321, 18, 14, 11, 3, 239571, 239569, 11112, 1614314278]
[92107322, 7, 16, 1, 6, 239575, 239573, 11112, 1614314278]
[92107323, 8, 17, 3, 20, 239579, 239577, 11112, 1614314278]
[92107324, 1, 13, 20, 2, 239583, 239581, 11112, 1614314278]
['/', '/', '/', '/', '/', 240023, 239586, 11111, 1614314304]
[92107326, 6, 13, 2, 10, 239591, 239589, 11112, 1614314278]
[92107327, 19, 6, 10, 16, 239595, 239593, 11112, 1614314278]
[92107328, 8, 2, 5, 2, 239599, 239597, 11112, 1614314278]
[92107329, 8, 8, 12, 11, 239603, 239601, 11112, 1614314278]
[92107330, 17, 4, 4, 17, 239607, 239605, 11112, 1614314278]
[92107331, 1, 5, 19, 12, 239611, 239609, 11112, 1614314278]
[92107332, 16, 10, 16, 18, 239615, 239613, 11112, 1614314278]
[92107333, 5, 4, 2, 20, 239619, 239617, 11112, 1614314278]
[92107334, 11, 20, 12, 1, 239623, 239621, 11112, 1614314278]
[92107335, 5, 18, 4, 3, 239627, 239625, 11112, 1614314278]
['/', '/', '/', '/', '/', 240080, 239630, 11111, 1614314304]
[92107337, 9, 19, 17, 7, 239635, 239633, 11112, 1614314278]
[92107338, 13, 3, 11, 6, 239639, 239637, 11111, 1614314278]
[92107339, 16, 20, 18, 7, 239643, 239641, 11112, 1614314278]
[92107340, 17, 19, 13, 4, 239647, 239645, 11112, 1614314278]
[92107341, 19, 17, 9, 8, 239651, 239649, 11112, 1614314278]
[92107342, 9, 14, 11, 19, 239655, 239653, 11112, 1614314278]
[92107343, 10, 10, 11, 18, 239659, 239657, 11112, 1614314278]
[92107344, 15, 12, 16, 8, 239663, 239661, 11112, 1614314278]
[92107345, 14, 1, 0, 3, 239667, 239665, 11111, 1614314278]
[92107346, 7, 0, 3, 9, 239671, 239669, 11112, 1614314278]
[92107347, 5, 0, 3, 17, 239675, 239673, 11112, 1614314278]
[92107348, 18, 10, 20, 15, 239679, 239677, 11112, 1614314278]
[92107349, 6, 11, 7, 10, 239683, 239681, 11112, 1614314278]
[92107350, 3, 18, 2, 6, 239687, 239685, 11112, 1614314278]
[92107351, 1, 0, 0, 13, 239691, 239689, 11112, 1614314278]
[92107352, 4, 4, 13, 14, 239695, 239693, 11112, 1614314278]
[92107353, 18, 6, 20, 16, 239699, 239697, 11112, 1614314278]
[92107354, 14, 8, 17, 14, 239703, 239701, 11112, 1614314278]
[92107355, 16, 19, 2, 3, 239707, 239705, 11112, 1614314278]
[92107356, 4, 12, 20, 10, 239711, 239709, 11112, 1614314278]
[92107357, 18, 18, 20, 7, 239715, 239713, 11112, 1614314278]
[92107358, 4, 9, 7, 15, 239719, 239717, 11112, 1614314278]
[92107359, 20, 17, 12, 9, 239723, 239721, 11112, 1614314278]
['/', '/', '/', '/', '/', 240030, 239726, 11111, 1614314304]
[92107361, 15, 19, 1, 16, 239731, 239729, 11112, 1614314278]
[92107362, 16, 7, 13, 6, 239735, 239733, 11112, 1614314278]
[92107363, 1, 12, 20, 13, 239739, 239737, 11112, 1614314278]
[92107364, 14, 3, 16, 5, 239743, 239741, 11112, 1614314278]
[92107365, 9, 16, 20, 18, 239747, 239745, 11112, 1614314278]
[92107366, 8, 12, 15, 6, 239751, 239749, 11112, 1614314278]
['/', '/', '/', '/', '/', 240017, 239754, 11111, 1614314304]
[92107368, 8, 9, 15, 1, 239759, 239757, 11112, 1614314278]
[92107369, 8, 16, 8, 1, 239763, 239761, 11112, 1614314278]
['/', '/', '/', '/', '/', 240019, 239766, 11111, 1614314304]
['/', '/', '/', '/', '/', 240070, 239770, 11111, 1614314304]
[92107372, 5, 12, 3, 18, 239775, 239773, 11112, 1614314278]
[92107373, 15, 2, 4, 3, 239779, 239777, 11112, 1614314278]
[92107374, 20, 5, 19, 17, 239783, 239781, 11112, 1614314278]
[92107375, 11, 2, 16, 18, 239787, 239785, 11112, 1614314278]
[92107376, 6, 7, 0, 5, 239791, 239789, 11112, 1614314278]
[92107377, 2, 2, 13, 13, 239795, 239793, 11112, 1614314278]
[92107378, 13, 19, 7, 10, 239799, 239797, 11111, 1614314278]
[92107379, 2, 7, 11, 6, 239803, 239801, 11112, 1614314278]
[92107380, 20, 10, 11, 10, 239807, 239805, 11111, 1614314278]
[92107381, 3, 9, 2, 12, 239811, 239809, 11112, 1614314278]
[92107382, 7, 20, 0, 2, 239815, 239813, 11112, 1614314278]
[92107383, 17, 15, 14, 2, 239819, 239817, 11112, 1614314278]
[92107384, 9, 10, 4, 4, 239823, 239821, 11111, 1614314278]
[92107385, 10, 2, 20, 0, 239827, 239825, 11112, 1614314278]
['/', '/', '/', '/', '/', 240060, 239830, 11111, 1614314304]
[92107387, 3, 13, 8, 19, 239835, 239833, 11112, 1614314278]
[92107388, 12, 1, 16, 12, 239839, 239837, 11112, 1614314278]
[92107389, 0, 9, 6, 9, 239843, 239841, 11112, 1614314278]
[92107390, 7, 0, 1, 3, 239847, 239845, 11112, 1614314278]
['/', '/', '/', '/', '/', 240048, 239850, 11111, 1614314304]
[92107392, 14, 10, 5, 3, 239855, 239853, 11112, 1614314278]
[92107393, 5, 0, 16, 20, 239859, 239857, 11112, 1614314278]
[92107394, 0, 11, 1, 15, 239863, 239861, 11111, 1614314278]
[92107395, 12, 17, 6, 1, 239867, 239865, 11112, 1614314278]
[92107396, 7, 17, 8, 6, 239871, 239869, 11112, 1614314278]
[92107397, 13, 19, 0, 2, 239875, 239873, 11112, 1614314278]
['/', '/', '/', '/', '/', 240037, 239878, 11111, 1614314304]
[92107399, 3, 10, 12, 0, 239883, 239881, 11112, 1614314278]
[92107400, 1, 17, 14, 4, 239887, 239885, 11112, 1614314278]
[92107401, 4, 14, 11, 20, 239891, 239889, 11111, 1614314278]
[92107402, 10, 20, 16, 4, 239895, 239893, 11112, 1614314278]
[92107403, 2, 2, 9, 5, 239899, 239897, 11112, 1614314278]
[92107404, 2, 14, 3, 5, 239903, 239901, 11112, 1614314278]
[92107405, 7, 1, 3, 16, 239907, 239905, 11112, 1614314278]
[92107406, 20, 11, 6, 16, 239911, 239909, 11112, 1614314278]
[92107407, 6, 6, 3, 5, 239915, 239913, 11112, 1614314278]
[92107408, 5, 2, 3, 10, 239919, 239917, 11112, 1614314278]
[92107409, 8, 11, 4, 11, 239923, 239921, 11112, 1614314278]
[92107410, 11, 14, 4, 0, 239927, 239925, 11112, 1614314278]
[92107411, 6, 8, 3, 6, 239931, 239929, 11112, 1614314278]
[92107412, 1, 14, 16, 6, 239935, 239933, 11112, 1614314278]
[92107413, 5, 2, 11, 19, 239939, 239937, 11112, 1614314278]
[92107414, 11, 15, 19, 6, 239943, 239941, 11112, 1614314278]
[92107415, 19, 11, 14, 0, 239947, 239945, 11112, 1614314278]
[92107416, 16, 1, 13, 17, 239951, 239949, 11112, 1614314278]
[92107417, 0, 19, 19, 15, 239955, 239953, 11112, 1614314278]
['/', '/', '/', '/', '/', 240029, 239958, 11111, 1614314304]
[92107419, 7, 11, 13, 17, 239963, 239961, 11112, 1614314278]
[92107420, 10, 8, 11, 1, 239967, 239965, 11112, 1614314278]
[92107421, 11, 3, 2, 6, 239971, 239969, 11112, 1614314278]
[92107422, 10, 19, 10, 16, 239975, 239973, 11112, 1614314278]
[92107423, 3, 19, 19, 17, 239979, 239977, 11112, 1614314278]
[92107424, 4, 6, 19, 12, 239983, 239981, 11112, 1614314278]
[92107425, 3, 12, 2, 16, 239987, 239985, 11112, 1614314278]
[92107426, 12, 6, 11, 18, 239991, 239989, 11112, 1614314278]
[92107427, 6, 16, 14, 11, 239995, 239993, 11112, 1614314278]
[92107428, 11, 0, 14, 13, 239999, 239997, 11112, 1614314278]
